mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,edge_density,malware_family
97.968017578125,23.86776319018638,102.0,14.0,152.0,84.0,115.0,15.0,Rbot!gen
97.016357421875,23.833549096030044,101.0,17.0,156.0,83.0,114.0,6.0,Rbot!gen
98.698974609375,23.916694183505463,103.0,19.0,150.0,84.0,116.0,37.0,Rbot!gen
97.44775390625,24.252168573179965,101.0,9.0,156.0,84.0,114.0,49.0,Rbot!gen
97.794189453125,24.240793907882225,102.0,15.0,154.0,85.0,114.0,35.0,Rbot!gen
96.527587890625,24.40252293569337,102.0,14.0,150.0,81.0,114.0,10.0,Rbot!gen
97.157958984375,23.83282638321314,101.0,17.0,157.0,83.0,114.0,8.0,Rbot!gen
97.900390625,23.937272352127177,102.0,14.0,152.0,84.0,115.0,11.0,Rbot!gen
97.901123046875,23.937035706750862,102.0,14.0,152.0,84.0,115.0,11.0,Rbot!gen
98.20361328125,23.82250541584467,102.0,8.0,153.0,84.0,115.0,32.0,Rbot!gen
98.920166015625,25.139867017236067,103.0,0.0,157.0,85.0,116.0,85.0,Rbot!gen
97.794189453125,24.240793907882225,102.0,15.0,154.0,85.0,114.0,35.0,Rbot!gen
94.17822265625,23.994871977488216,99.0,10.0,148.0,77.0,112.0,28.0,Rbot!gen
124.47998046875,21.117211249052716,126.0,5.0,180.0,114.0,137.0,38.0,Allaple.A
124.260009765625,18.597006605564363,125.0,14.0,187.0,115.0,136.0,11.0,Allaple.A
124.1455078125,20.378614023229144,126.0,6.0,174.0,114.0,136.0,33.0,Allaple.A
124.41455078125,20.472674318308172,126.0,7.0,181.0,114.0,137.0,32.0,Allaple.A
120.675048828125,24.495198877821384,124.0,8.0,202.0,109.75,136.0,32.0,Allaple.A
122.7939453125,20.508478202550993,124.0,8.0,176.0,113.0,135.0,29.0,Allaple.A
121.69189453125,21.941056351794604,123.0,4.0,186.0,111.0,135.0,38.0,Allaple.A
125.418701171875,17.47106234339502,127.0,25.0,173.0,117.0,136.0,1.0,Allaple.A
123.083251953125,17.955406805901834,124.0,24.0,188.0,114.0,134.0,1.0,Allaple.A
127.609130859375,17.57379265018744,129.0,25.0,177.0,119.0,139.0,1.0,Allaple.A
125.228515625,18.262624789522476,127.0,23.0,185.0,116.0,137.0,1.0,Allaple.A
124.312255859375,20.76009040683978,126.0,5.0,178.0,115.0,137.0,38.0,Allaple.A
123.489013671875,20.711145295633564,125.0,10.0,182.0,114.0,136.0,36.0,Allaple.A
124.089599609375,18.713793929562353,126.0,16.0,176.0,114.0,136.0,6.0,Allaple.A
123.91845703125,21.506634858381435,125.0,3.0,183.0,113.0,137.0,38.0,Allaple.A
123.328857421875,18.95439395131648,125.0,17.0,180.0,113.0,135.0,6.0,Allaple.A
124.38037109375,18.43517849418034,126.0,17.0,172.0,115.0,136.0,12.0,Allaple.A
122.15771484375,21.737166855481902,124.0,5.0,205.0,112.0,135.0,41.0,Allaple.A
123.586669921875,18.917437496913852,125.0,13.0,205.0,114.0,135.0,7.0,Allaple.A
121.447509765625,23.051957673650957,124.0,0.0,183.0,111.0,136.0,44.0,Allaple.A
123.130859375,20.62599346195777,125.0,9.0,176.0,113.0,136.0,33.0,Allaple.A
124.0185546875,19.146131796131087,125.0,21.0,187.0,114.0,136.0,7.0,Allaple.A
123.273193359375,18.504653240746457,125.0,22.0,208.0,114.0,135.0,3.0,Allaple.A
127.6708984375,17.36576847760588,128.5,36.0,177.0,118.0,139.0,0.0,Allaple.A
123.280029296875,19.522796960758892,125.0,13.0,199.0,113.0,135.0,6.0,Allaple.A
123.4931640625,21.350885340717337,125.0,4.0,185.0,113.0,137.0,37.0,Allaple.A
123.30126953125,20.189750705358904,125.0,9.0,170.0,114.0,136.0,30.0,Allaple.A
123.6025390625,21.42660376779091,125.0,7.0,184.0,113.0,137.0,45.0,Allaple.A
126.171875,19.809856635570966,129.0,33.0,179.0,117.0,139.0,0.0,Allaple.A
124.545654296875,18.451738825519314,126.0,19.0,179.0,115.0,136.0,10.0,Allaple.A
108.48828125,35.4919989797299,119.0,0.0,179.0,102.0,131.0,193.0,Allaple.A
125.527099609375,16.566516257912276,127.0,29.0,175.0,117.0,136.0,0.0,Allaple.A
122.389892578125,22.098624492955395,124.0,5.0,197.0,112.0,136.0,42.0,Allaple.A
124.14404296875,20.343864094872774,125.0,9.0,178.0,115.0,136.0,36.0,Allaple.A
123.373779296875,21.20680780410745,125.0,4.0,182.0,113.0,136.0,38.0,Allaple.A
122.92041015625,21.149255985448328,125.0,4.0,186.0,112.0,136.0,33.0,Allaple.A
124.569580078125,21.027884259364473,126.0,2.0,177.0,114.0,137.0,39.0,Allaple.A
123.3466796875,21.190908849829327,125.0,6.0,181.0,114.0,136.0,34.0,Allaple.A
123.861083984375,19.456017335100416,125.0,16.0,222.0,114.0,136.0,8.0,Allaple.A
123.4306640625,19.04606302484902,125.0,21.0,212.0,114.0,136.0,8.0,Allaple.A
126.15478515625,19.73462778323687,128.0,36.0,181.0,117.0,139.0,0.0,Allaple.A
123.864501953125,21.035125702647182,125.0,2.0,178.0,114.0,137.0,37.0,Allaple.A
123.51171875,20.798556219023915,125.0,8.0,181.0,113.0,137.0,34.0,Allaple.A
121.60400390625,22.12902557798772,123.0,3.0,185.0,110.0,135.0,38.0,Allaple.A
123.582763671875,20.248082610295913,125.0,11.0,177.0,114.0,136.0,32.0,Allaple.A
124.156982421875,20.734393017034456,126.0,7.0,183.0,114.0,137.0,32.0,Allaple.A
121.37890625,23.125633107359697,124.0,3.0,182.0,111.0,136.0,38.0,Allaple.A
123.036865234375,21.216422422444822,125.0,6.0,184.0,113.0,136.0,35.0,Allaple.A
123.60302734375,23.866339860464358,124.0,27.0,203.0,111.0,137.0,0.0,Allaple.A
123.903076171875,18.816876315881085,125.0,13.0,197.0,114.0,136.0,8.0,Allaple.A
68.253662109375,46.53930170081941,63.0,0.0,197.0,38.0,113.0,793.0,VB.AT
81.609130859375,42.392624061628126,90.0,0.0,198.0,43.0,113.0,506.0,VB.AT
81.39794921875,43.56405614703245,92.0,0.0,201.0,45.0,113.0,500.0,VB.AT
83.381591796875,43.73248134750568,98.0,0.0,201.0,49.0,115.0,626.0,VB.AT
86.77734375,37.9949849483532,101.0,0.0,197.0,58.0,111.0,412.0,VB.AT
87.64892578125,38.75758228260541,101.0,0.0,200.0,55.0,113.0,339.0,VB.AT
84.93994140625,41.22359839752368,98.0,0.0,205.0,50.75,112.0,479.0,VB.AT
80.513671875,46.418588517476856,94.0,0.0,213.0,41.0,117.0,542.0,VB.AT
83.75537109375,40.29045206735681,95.0,0.0,209.0,50.0,111.0,392.0,VB.AT
80.52490234375,41.84710317257069,89.0,0.0,209.0,44.0,112.0,391.0,VB.AT
82.092041015625,39.885144858763745,94.5,0.0,199.0,46.0,111.0,360.0,VB.AT
83.21875,40.379280926299316,95.0,0.0,214.0,47.0,111.0,385.0,VB.AT
88.106689453125,42.41881715702616,102.0,0.0,200.0,59.0,118.0,479.0,VB.AT
82.56689453125,45.34425522767949,86.0,0.0,224.0,53.0,116.0,593.0,VB.AT
86.57763671875,38.039303377508794,99.0,0.0,203.0,60.0,110.0,329.0,VB.AT
70.919677734375,45.46918646153975,75.0,0.0,200.0,39.0,111.0,756.0,VB.AT
83.1650390625,38.60067762214932,93.0,0.0,199.0,54.0,110.0,363.0,VB.AT
80.135986328125,41.622727907018394,86.0,0.0,194.0,45.0,113.0,402.0,VB.AT
81.74462890625,37.838210789633365,95.0,0.0,199.0,46.0,109.0,245.0,VB.AT
67.27734375,46.4744998373499,61.0,0.0,188.0,36.0,114.0,790.0,VB.AT
82.760986328125,51.06003045783739,95.0,0.0,245.0,39.0,118.25,772.0,VB.AT
83.16162109375,40.855078666437606,97.0,0.0,191.0,48.0,112.0,384.0,VB.AT
84.411376953125,40.02796211930246,95.0,0.0,201.0,58.0,113.0,368.0,VB.AT
80.384521484375,39.391617830922215,85.0,0.0,193.0,44.0,110.0,349.0,VB.AT
83.661376953125,39.479497156881955,94.0,0.0,212.0,54.0,111.0,352.0,VB.AT
68.11376953125,45.83477828291263,56.0,0.0,200.0,38.0,111.0,780.0,VB.AT
69.120361328125,44.995425282508634,64.0,0.0,182.0,38.75,112.0,734.0,VB.AT
84.977294921875,39.19932564424804,93.0,0.0,202.0,54.0,112.0,321.0,VB.AT
82.461669921875,41.18511107858168,96.0,0.0,186.0,45.0,113.0,351.0,VB.AT
67.41357421875,47.88146426779454,56.0,0.0,199.0,37.0,114.0,876.0,VB.AT
82.203857421875,45.344360509794065,97.0,0.0,190.0,45.0,116.0,719.0,VB.AT
80.701416015625,36.891018209821745,88.0,0.0,196.0,48.0,108.25,279.0,VB.AT
85.4921875,48.37435336999187,97.0,0.0,233.0,50.0,121.0,647.0,VB.AT
81.82421875,40.13925174488992,88.0,0.0,199.0,53.0,111.0,396.0,VB.AT
70.95361328125,42.86293558203665,68.0,0.0,190.0,40.0,110.0,628.0,VB.AT
81.499267578125,40.36664241395435,93.0,0.0,200.0,46.0,111.0,449.0,VB.AT
86.59912109375,38.72320065230628,100.0,0.0,204.0,56.0,111.0,395.0,VB.AT
70.93359375,46.04142670489763,70.0,0.0,196.0,38.0,112.0,776.0,VB.AT
84.11328125,37.864954053628516,98.0,0.0,195.0,53.0,110.0,322.0,VB.AT
80.548583984375,45.41816970768926,91.0,0.0,213.0,42.0,115.0,562.0,VB.AT
85.0732421875,37.89450053422291,98.0,0.0,190.0,54.0,110.0,325.0,VB.AT
68.935302734375,46.817652042573066,66.0,0.0,189.0,38.0,112.0,857.0,VB.AT
83.111572265625,37.37827905333415,92.0,0.0,200.0,60.0,109.0,357.0,VB.AT
83.74560546875,41.42338949778217,97.0,0.0,207.0,49.0,112.0,406.0,VB.AT
64.271484375,46.26289967217663,54.0,0.0,181.0,37.0,114.0,844.0,VB.AT
83.98095703125,40.05605360409449,95.0,0.0,208.0,56.0,112.0,428.0,VB.AT
80.88623046875,45.24836782546702,82.0,0.0,227.0,49.0,115.0,523.0,VB.AT
84.09375,39.74511688756557,96.0,0.0,203.0,55.0,111.0,423.0,VB.AT
82.130859375,40.10209705643802,89.0,0.0,207.0,50.0,111.0,376.0,VB.AT
77.8525390625,42.21492434321257,82.0,0.0,209.0,39.0,112.0,445.0,VB.AT
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
108.93994140625,29.7317401682792,112.0,16.0,238.0,99.75,125.0,2.0,Yuner.A
122.4736328125,19.830342125992768,125.0,16.0,173.0,115.0,135.0,10.0,Malex.gen!J
121.45751953125,22.422417286552196,125.0,9.0,174.0,113.0,135.0,25.0,Malex.gen!J
122.73291015625,18.460207175242253,125.0,19.0,170.0,116.0,134.0,6.0,Malex.gen!J
121.0439453125,23.104816412725707,124.0,8.0,180.0,113.0,135.0,30.0,Malex.gen!J
123.435302734375,16.39223251787476,125.0,21.0,166.0,117.0,133.0,1.0,Malex.gen!J
122.23828125,19.70681987002592,125.0,16.0,169.0,115.0,134.0,10.0,Malex.gen!J
121.404296875,22.2257399582807,125.0,10.0,177.0,114.0,135.0,25.0,Malex.gen!J
121.13134765625,22.89646008692059,125.0,8.0,181.0,112.0,135.0,29.0,Malex.gen!J
122.354736328125,20.132335426264717,125.0,14.0,170.0,115.0,135.0,11.0,Malex.gen!J
122.242919921875,20.59830952155859,125.0,13.0,171.0,115.0,134.0,13.0,Malex.gen!J
121.536376953125,22.4373617021873,125.0,9.0,176.0,113.0,135.0,25.0,Malex.gen!J
121.1845703125,22.33803721135753,125.0,7.0,175.0,113.0,135.0,25.0,Malex.gen!J
121.721435546875,21.44929043228657,125.0,13.0,174.0,114.0,135.0,22.0,Malex.gen!J
121.534912109375,22.270339454661865,125.0,10.0,179.0,113.0,135.0,26.0,Malex.gen!J
123.328857421875,17.644147048290623,125.0,11.0,177.0,116.0,134.0,5.0,Malex.gen!J
121.159912109375,23.31485754651206,124.0,8.0,180.0,113.0,136.0,30.0,Malex.gen!J
121.608642578125,21.6780061513154,125.0,9.0,172.0,114.0,135.0,23.0,Malex.gen!J
121.755126953125,21.32025033390296,125.0,22.0,176.0,115.0,135.0,4.0,Malex.gen!J
121.259033203125,23.36908852060888,125.0,7.0,177.0,113.0,136.0,31.0,Malex.gen!J
121.00927734375,23.355301941414567,124.0,7.0,178.0,113.0,135.0,31.0,Malex.gen!J
121.754638671875,21.60681820029353,125.0,12.0,178.0,113.0,135.0,23.0,Malex.gen!J
121.2841796875,23.46032854294058,125.0,7.0,180.0,112.0,136.0,30.0,Malex.gen!J
120.07177734375,24.9151435729944,124.0,4.0,184.0,110.0,135.0,41.0,Malex.gen!J
121.839599609375,21.528333534241852,125.0,11.0,173.0,114.0,135.0,20.0,Malex.gen!J
120.16064453125,24.756481434607775,124.0,3.0,183.0,110.0,136.0,44.0,Malex.gen!J
122.01123046875,21.01931010556892,125.0,12.0,167.0,115.0,135.0,14.0,Malex.gen!J
121.04541015625,23.201896819930678,124.0,7.0,180.0,112.0,136.0,31.0,Malex.gen!J
121.340087890625,22.90093761709933,125.0,8.0,180.0,112.0,136.0,29.0,Malex.gen!J
121.5751953125,22.03232953828823,125.0,11.0,174.0,113.0,135.0,25.0,Malex.gen!J
120.640380859375,24.13326283877858,125.0,6.0,179.0,111.0,136.0,35.0,Malex.gen!J
122.045654296875,20.89661623282707,125.0,13.0,180.0,115.0,135.0,13.0,Malex.gen!J
120.50537109375,24.421219610107556,125.0,5.0,179.0,111.0,136.0,35.0,Malex.gen!J
121.393798828125,22.502678890491957,124.0,9.0,173.0,114.0,135.0,27.0,Malex.gen!J
121.9609375,20.821599397376843,125.0,12.0,174.0,114.0,134.0,13.0,Malex.gen!J
120.638427734375,23.539608365074933,124.0,3.0,181.0,112.0,135.0,32.0,Malex.gen!J
121.921630859375,21.153583216258486,125.0,12.0,170.0,114.0,135.0,14.0,Malex.gen!J
121.122314453125,22.95218216483308,125.0,8.0,176.0,113.0,135.0,28.0,Malex.gen!J
108.469970703125,48.40473263235816,117.0,0.0,223.0,88.0,142.0,405.0,Malex.gen!J
121.962890625,20.730909182921454,125.0,13.0,172.0,114.0,134.0,13.0,Malex.gen!J
122.1796875,20.423325969399396,125.0,14.0,175.0,115.0,134.0,14.0,Malex.gen!J
121.3642578125,22.690849267155752,124.0,9.0,182.0,113.0,135.0,29.0,Malex.gen!J
120.98291015625,23.062271359972126,124.0,5.0,177.0,113.0,135.25,28.0,Malex.gen!J
120.79248046875,23.689507708854986,124.0,6.0,182.0,112.0,135.0,32.0,Malex.gen!J
121.72021484375,22.190511273488994,125.0,8.0,176.0,114.0,135.0,24.0,Malex.gen!J
122.25634765625,20.90637165370608,125.0,12.0,170.0,115.0,134.0,13.0,Malex.gen!J
121.35205078125,21.804967935167234,125.0,9.0,175.0,114.0,135.0,23.0,Malex.gen!J
120.59765625,24.39099503993402,124.0,5.0,175.0,112.0,135.0,36.0,Malex.gen!J
120.782958984375,24.002583939560786,124.0,2.0,188.0,112.0,135.0,34.0,Malex.gen!J
121.262451171875,22.91531233267957,125.0,8.0,177.0,113.0,135.0,28.0,Malex.gen!J
121.028076171875,23.99739452837428,124.0,5.0,189.0,111.0,136.0,37.0,Malex.gen!J
106.101806640625,27.54284015149944,113.0,5.0,156.0,94.0,126.0,73.0,Swizzor.gen!E
103.033203125,29.48212466726644,109.0,0.0,152.0,87.0,126.0,131.0,Swizzor.gen!E
104.39794921875,27.731392193357266,111.0,13.0,151.0,94.0,125.0,37.0,Swizzor.gen!E
105.996337890625,28.11274448723532,114.0,0.0,148.0,92.0,127.0,128.0,Swizzor.gen!E
102.6474609375,28.729786260137086,107.0,4.0,149.0,88.0,126.0,122.0,Swizzor.gen!E
105.302490234375,26.449281758064487,110.0,9.0,149.0,93.0,126.0,80.0,Swizzor.gen!E
105.69775390625,28.130302535456543,114.0,6.0,153.0,94.0,126.0,69.0,Swizzor.gen!E
107.874755859375,26.156066819829086,113.5,0.0,152.0,97.0,126.0,133.0,Swizzor.gen!E
101.340576171875,26.748101094620267,106.0,18.0,148.0,91.0,122.0,22.0,Swizzor.gen!E
105.27490234375,26.050340294949137,107.0,0.0,151.0,91.0,126.0,106.0,Swizzor.gen!E
106.447265625,28.85301097846104,116.0,5.0,152.0,94.0,127.0,97.0,Swizzor.gen!E
101.345947265625,28.83393315780526,105.0,5.0,151.0,87.0,125.0,154.0,Swizzor.gen!E
102.547607421875,28.77640905165866,109.0,1.0,152.0,85.0,126.0,69.0,Swizzor.gen!E
103.2080078125,26.515780500721434,107.0,8.0,151.0,85.0,126.0,40.0,Swizzor.gen!E
103.712158203125,28.687464403408796,109.0,3.0,150.0,90.0,126.0,132.0,Swizzor.gen!E
104.11181640625,29.041023600740957,111.0,6.0,158.0,91.0,127.0,80.0,Swizzor.gen!E
102.429443359375,25.551904173988945,101.0,7.0,154.0,90.0,123.0,124.0,Swizzor.gen!E
107.044189453125,26.597233732365993,113.0,0.0,149.0,94.0,127.0,98.0,Swizzor.gen!E
104.615966796875,29.381851410811787,110.0,0.0,150.0,95.0,126.0,163.0,Swizzor.gen!E
104.62451171875,29.78876028000148,114.0,0.0,150.0,89.0,127.0,116.0,Swizzor.gen!E
103.578125,27.392193694383533,109.0,10.0,149.0,89.0,125.0,59.0,Swizzor.gen!E
105.40234375,27.5767525220626,110.0,0.0,153.0,95.0,126.0,75.0,Swizzor.gen!E
102.5166015625,29.93276511639248,108.0,0.0,152.0,84.0,127.0,134.0,Swizzor.gen!E
106.238525390625,27.760968591214574,112.0,0.0,149.0,96.0,126.0,134.0,Swizzor.gen!E
106.1201171875,28.096578097119178,113.0,0.0,152.0,96.0,127.0,65.0,Swizzor.gen!E
102.263671875,28.334554541206113,104.0,0.0,155.0,87.0,126.0,136.0,Swizzor.gen!E
94.00341796875,25.448841682972326,90.0,0.0,149.0,82.0,113.0,129.0,Swizzor.gen!E
107.87158203125,27.550798484010443,115.0,0.0,161.0,98.0,127.0,110.0,Swizzor.gen!E
105.112548828125,27.00673163239885,111.0,13.0,150.0,95.0,125.0,52.0,Swizzor.gen!E
105.637939453125,25.494695680935703,110.0,12.0,150.0,94.0,125.0,56.0,Swizzor.gen!E
96.388427734375,27.013347627923558,93.0,3.0,153.0,81.0,122.0,119.0,Swizzor.gen!E
103.405029296875,29.20343455726651,110.0,5.0,151.0,90.0,126.0,94.0,Swizzor.gen!E
104.467041015625,28.206304142741725,111.0,16.0,148.0,93.0,126.0,48.0,Swizzor.gen!E
102.96826171875,27.868920450144877,106.0,9.0,151.0,90.0,126.0,39.0,Swizzor.gen!E
102.864013671875,26.81027478207633,103.0,5.0,159.0,88.0,126.0,99.0,Swizzor.gen!E
104.853759765625,27.460711468218097,110.0,0.0,152.0,92.0,126.0,69.0,Swizzor.gen!E
106.46875,28.348521511271095,113.0,0.0,152.0,92.0,127.0,125.0,Swizzor.gen!E
100.7587890625,28.78619360533154,103.0,0.0,147.0,86.0,125.0,100.0,Swizzor.gen!E
102.411376953125,25.826124912321102,106.0,11.0,146.0,94.0,121.0,51.0,Swizzor.gen!E
103.137939453125,28.73897998806058,110.0,6.0,150.0,85.0,127.0,40.0,Swizzor.gen!E
106.56591796875,26.595054509300144,115.0,6.0,148.0,93.0,126.0,37.0,Swizzor.gen!E
104.93994140625,28.386833408009192,112.0,0.0,153.0,89.0,127.0,130.0,Swizzor.gen!E
105.708251953125,27.066723296887446,111.0,0.0,156.0,94.0,126.0,121.0,Swizzor.gen!E
106.543701171875,27.549051501731903,113.0,7.0,156.0,94.0,127.0,99.0,Swizzor.gen!E
106.64111328125,25.759073968785348,111.0,8.0,150.0,95.0,126.0,56.0,Swizzor.gen!E
106.305908203125,26.475158319864413,112.0,8.0,150.0,93.0,126.0,33.0,Swizzor.gen!E
106.01953125,26.479615342495507,111.0,7.0,161.0,93.0,127.0,20.0,Swizzor.gen!E
103.860107421875,28.33501812831978,110.0,8.0,152.0,91.0,126.0,87.0,Swizzor.gen!E
104.755859375,27.666805274646812,110.0,3.0,148.0,89.0,126.0,132.0,Swizzor.gen!E
106.786376953125,28.198974243702,114.0,6.0,157.0,97.0,127.0,126.0,Swizzor.gen!E
78.80712890625,63.79916079329489,91.0,0.0,236.0,0.0,133.0,1381.0,Agent.FYI
78.787109375,63.30637687755505,92.0,0.0,248.0,0.0,132.0,1385.0,Agent.FYI
68.485107421875,65.14334234324039,65.0,0.0,228.0,0.0,125.0,1684.0,Agent.FYI
80.223876953125,64.1914474063756,95.0,0.0,230.0,0.0,135.0,1364.0,Agent.FYI
79.505126953125,64.42709870802116,91.5,0.0,234.0,0.0,134.0,1382.0,Agent.FYI
77.84521484375,63.040107416770034,90.0,0.0,239.0,0.0,130.0,1388.0,Agent.FYI
80.473876953125,64.75796133192947,96.0,0.0,220.0,0.0,136.0,1383.0,Agent.FYI
68.5224609375,65.00722228053809,65.0,0.0,240.0,0.0,126.0,1686.0,Agent.FYI
79.28125,64.17948541127647,92.0,0.0,226.0,0.0,135.0,1388.0,Agent.FYI
54.05224609375,58.87362495768532,28.0,0.0,223.0,0.0,106.0,2004.0,Agent.FYI
80.450927734375,64.57571133372436,97.0,0.0,226.0,0.0,135.0,1384.0,Agent.FYI
68.84912109375,65.47140648853436,64.0,0.0,237.0,0.0,126.0,1684.0,Agent.FYI
79.277099609375,64.07303360797239,91.0,0.0,240.0,0.0,132.25,1380.0,Agent.FYI
76.2216796875,58.67849021221405,88.5,0.0,218.0,4.0,125.0,1286.0,Agent.FYI
79.639892578125,67.6167390430549,86.0,0.0,252.0,0.0,135.0,1402.0,Agent.FYI
77.299560546875,62.8501974859716,89.0,0.0,241.0,0.0,130.0,1385.0,Agent.FYI
79.54443359375,63.79441221268518,94.0,0.0,214.0,0.0,134.0,1379.0,Agent.FYI
55.237060546875,59.28141641015328,32.0,0.0,211.0,0.0,111.0,1959.0,Agent.FYI
78.892822265625,63.937713734091474,91.0,0.0,234.0,0.0,134.0,1389.0,Agent.FYI
80.25341796875,64.59165406944511,94.0,0.0,228.0,0.0,135.0,1387.0,Agent.FYI
64.56494140625,62.633791808924954,59.0,0.0,229.0,0.0,118.25,1702.0,Agent.FYI
80.593017578125,65.11934386483335,94.0,0.0,222.0,0.0,137.0,1385.0,Agent.FYI
79.359130859375,64.19609682287133,92.0,0.0,229.0,0.0,135.0,1387.0,Agent.FYI
79.272705078125,64.00188898813643,92.5,0.0,236.0,0.0,133.0,1388.0,Agent.FYI
78.75146484375,63.49818332018332,91.0,0.0,211.0,0.0,133.0,1381.0,Agent.FYI
78.70166015625,64.16958547761456,91.0,0.0,233.0,0.0,132.0,1385.0,Agent.FYI
68.605712890625,65.08514597915953,67.0,0.0,229.0,0.0,128.0,1701.0,Agent.FYI
77.715087890625,62.66969250198262,91.0,0.0,234.0,0.0,130.0,1394.0,Agent.FYI
81.100341796875,65.32826843054372,94.0,0.0,237.0,0.0,137.0,1380.0,Agent.FYI
77.292236328125,62.71137536270153,89.0,0.0,221.0,0.0,130.0,1387.0,Agent.FYI
80.990966796875,65.18438141541742,96.0,0.0,240.0,0.0,137.0,1383.0,Agent.FYI
75.18359375,61.66494873678207,85.0,0.0,222.0,0.0,128.0,1388.0,Agent.FYI
78.913818359375,63.519145001402485,93.0,0.0,221.0,0.0,132.0,1388.0,Agent.FYI
